,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
12,B1_05/20_7,67 -- 77,,OT,12*10,833.9,4169.5,CUT30646,,
13,,,,,,,,,,
14,,,,,TOTAL,5040.499999999999,25202.5,,,
0,C1_05/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,NI,,
2,C1_05/20_2,18 -- 32,RC,RG-REN,2~3,1067.5,5337.5,RG6175IN,,
3,,,,,,,,NI,,
4,C1_05/20_3,32 -- 47,RC,RG-REN,9*15,1083.1,5415.5,RG6480,,
5,,,,,,,,NI,,
6,C1_05/20_4,47 -- 61,RC,RG-REN,2~3,1072.8,5364.0,RG6175IN,,
7,,,,,,,,NI,,
8,C1_05/20_5,61 -- 74,RC,RG-REN,2~3,1024.1,5120.5,RG6175IN,,
9,,,,,,,,NI,,
10,C1_05/20_6,74 -- 88,RC,RG-REN,9~15,1002.7,5013.5,RG6480,,
11,,,,,,,,,,
12,,,,,TOTAL,5250.2,26251.0,,,
0,D1_05/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,NI,,
2,D1_05/20_2,18 -- 32,RC,RG-REN,9*15,1030.3,5151.5,RG6480,,
3,,,,,,,,NI,,
4,D1_05/20_3,32 -- 45,RC,RG-REN,3~5,1005.5,5027.5,RG6210IN,,
5,,,,,,,,NI,,
6,D1_05/20_4,45 -- 56,,RG-REN,15+,772.2,3861.0,RG22529,,
7,,,,,,,,NI,,
8,D1_05/20_5,56 -- 72,RC,RG-REN,15~25,1119.0,5595.0,RG6481,,
9,,,,,,,,NI,,
10,D1_05/20_6,72 -- 87,RC,RG-REN,15~25,1109.9,5549.5,RG6481,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,5036.9,25184.5,,,
0,A1_07/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,A1_07/20_2,18 -- 39,MZ,RG-REN,5~9,1506.7,7533.5,RG6323,,
3,,,,,,,,,,
4,A1_07/20_3,39 --52,RC,RG-REN,2~3,1002.7,5013.5,RG6175IN,,
5,,,,,,,,,,
6,A1_07/20_4,52 -- 67,RC,RG-REN,3~5,1128.8,5644.0,RG6210IN,,
7,,,,,,,,NI,,
8,A1_07/20_5,67 -- 83,RC,RG-REN,2~3,1237.4,6187.0,RG6175IN,,
9,,,,,,,,,,
10,,,,,,,,,,
11,,,,,TOTAL,4875.6,24378.0,,,
0,B1_08/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,B1_08/20_2,18 -- 37,RC,RG-REN,3~5,1509.0,7545.0,RG22538IN,,
3,,,,,,,,,,
4,B1_08/20_3,37 -- 43,RC,RD-RE,10,424.3,2121.5,CUT30406,,
5,,,,,,,,NI,,
6,B1_08/20_4,43 -- 47,RC,RD-RE,10,257.5,1287.5,CUT30548,,
7,,,,,,,,,,
8,B1_08/20_5,47 -- 51,RC,CU-RE,9*7,238.4,1192.0,CU9X7RC,,
9,,,,,,,,,,
10,B1_08/20_6,51 -- 58,RC,OT-RE,9*7,519.7,2598.5,OT9X7RC,,
11,,,,,,,,,,
12,B1_08/20_7,58 -- 79,MZ,RG-REN,5~9,1484.7,7423.5,RG6323,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,4433.6,22168.0,,,
0,B1_13/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,B1_13/20_2,18 -- 29,RC,RG-RE,3~5,851.3,4256.5,RG6210,,
3,,,,,,,,,,
4,B1_13/20_3,29 -- 41,RC,RG-RE,5~9,972.9,4864.5,RG6263,,
5,,,,,,,,,,
6,B1_13/20_4,41 -- 55,RC,RG-RE,2~3,1172.6,5863.0,RG6209IN,,
7,,,,,,,,NI,,
8,B1_13/20_5,55 -- 68,RC,RG-RE,5~9,993.3,4966.5,RG6263,,
9,,,,,,,,,,
10,B1_13/20_6,68 -- 80,RC,RG-RE,5~9,948.4,4742.0,RG22257,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,4938.499999999999,24692.5,,,
0,C1_13/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,C1_13/20_2,18 -- 32,RC,RG-RE,5~9,999.5,4997.5,RG22257,,
3,,,,,,,,,,
4,C1_13/20_3,32 -- 46,RC,RG-RE,3~5,1116.4,5582.0,RG6210IN,,
5,,,,,,,,,,
6,C1_13/20_4,46 -- 60,RC,RG-RE,2~3,1121.1,5605.5,RG6209IN,,
7,,,,,,,,NI,,
8,C1_13/20_5,60 -- 74,RC,RG-RE,3~5,1157.1,5785.5,RG6210IN,,
9,,,,,,,,,,
10,C1_13/20_6,74 -- 84,RC,RG-RE,15~20,746.7,3733.5,RG22414,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,5140.8,25704.0,,,
0,D1_13/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,D1_13/20_2,18 -- 33,RC,RG-REN,2~3,1182.8,5914.0,RG6209IN,,
3,,,,,,,,,,
4,D1_13/20_3,33 -- 47,RC,RG-RE,3~5,1112.0,5560.0,RG6210IN,,
5,,,,,,,,,,
6,D1_13/20_4,47 -- 62,RC,RG-RE,2~3,1127.4,5637.0,RG6209IN,,
7,,,,,,,,NI,,
8,D1_13/20_5,62 -- 77,RC,RG-RE,3~5,1160.4,5802.0,RG6210IN,,
9,,,,,,,,,,
10,D1_13/20_6,77 -- 79,RC,RG-RE,5~9,101.4,507.0,RG5971,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,4684.0,23420.0,,,
0,A1_16/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,A1_16/20_2,18 -- 32,RC,RG-RE,3`5,1162.1,5810.5,RG6210IN,,
3,,,,,,,,,,
4,A1_16/20_3,32- - 46,RC,RG-RE,3~5,1128.1,5640.5,RG6210IN,,
5,,,,,,,,,,
6,A1_16/20_4,46 -- 60,RC,RG-RE,3~5,1167.7,5838.5,RG6210IN,,
7,,,,,,,,NI,,
8,A1_16/20_5,60 -- 75,RC,RG-RE,3~5,1162.2,5811.0,RG6210IN,,
9,,,,,,,,,,
10,A1_16/20_6,75 -- 78,RC,RG-RE,3~5,125.5,627.5,RG6210IN,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,4745.599999999999,23728.0,,,
0,B1_16/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,B1_16/20_2,18 -- 32,RC,RG-RE,2~3,1061.6,5308.0,RG6175,,
3,,,,,,,,,,
4,B1_16/20_3,32 -- 41,RC,RG-RE,2~3,645.0,3225.0,RG6175,,
5,,,,,,,,,,
6,B1_16/20_4,41 --56,RC,RG-RE,2~3,1198.1,5990.5,RG6175,,
7,,,,,,,,NI,,
8,B1_16/20_5,56 -- 68,RC,RG-RE,2~3,933.5,4667.5,RG6175,,
9,,,,,,,,,,
10,B1_16/20_6,68 -- 82,RC,RG-RE,2~3,1130.4,5652.0,RG6175,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,4968.6,24843.0,,,
0,D1_18/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,D1_18/20_2,18 -- 28,UN,SQ-REN,5,899.8,4499.0,SQ5UNIN,,
3,,,,,,,,,,
4,D1_18/20_3,28 -- 36,RC,PS-REN,5*3,618.8,3094.0,PS5X3RC,,
5,,,,,,,,,,
6,D1_18/20_4,36 -- 47,RC,OV-REN,4*3,910.7,4553.5,OV4X3RC,,
7,,,,,,,,NI,,
8,D1_18/20_5,47 -- 54,UN,RD-REN,7,519.8,2599.0,RD7UN,,
9,,,,,,,,,,
10,D1_18/20_6,54 -- 66,RC,RG-REN,4~5,927.0,4635.0,RG22305IN,,
11,,,,,,,,,,
12,D1_18/20_7,66 -- 72,UN,RD-REN,8,517.8,2589.0,RD8UN,,
13,,,,,,,,,,
14,D1_18/20_8,72 -- 80,RC,RG-REN,2~3,637.5,3187.5,RG5306IN,,
15,,,,,,,,,,
16,,,,,,,,,,
17,,,,,TOTAL,5031.400000000001,25157.0,,,
0,A1_26/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,A1_26/20_2,18 -- 29,UN,OV,7*5,999.7,4998.5,C119037,,
3,,,,,,,,,,
4,A1_26/20_3,29 -- 40,UN,OV,6*4,1000.0,5000.0,C119036,,
5,,,,,,,,,,
6,A1_26/20_4,40 -- 51,UN,RD,5,999.5,4997.5,C119026,,
7,,,,,,,,NI,,
8,A1_26/20_5,51 -- 62,UN,RD,4,999.6,4998.0,C119025,,
9,,,,,,,,,,
10,A1_26/20_6,62 -- 73,UN,RD,5,999.6,4998.0,C119026,,
11,,,,,,,,,,
12,A1_26/20_7,73 -- 84,UN,OV,7*5,1000.0,5000.0,C119037,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5998.4,29992.0,,,
0,B1_26/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,B1_26/20_2,18 -- 29,UN,OV,7*5,999.8,4999.0,C119037,,
3,,,,,,,,,,
4,B1_26/20_3,29 -- 40,UN,OV,6*4,1000.0,5000.0,C119036,,
5,,,,,,,,,,
6,B1_26/20_4,40 -- 51,UN,RD,5,999.5,4997.5,C119026,,
7,,,,,,,,NI,,
8,B1_26/20_5,51 -- 62,UN,RD,4,999.9,4999.5,C119025,,
9,,,,,,,,,,
10,B1_26/20_6,62 -- 73,UN,RD,5,999.5,4997.5,C119026,,
11,,,,,,,,,,
12,B1_26/20_7,73 -- 84,UN,OV,7*5,1000.0,5000.0,C119037,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5998.700000000001,29993.5,,,
0,C1_26/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,C1_26/20_2,18 -- 29,UN,OV,7*5,1000.3,5001.5,C119037,,
3,,,,,,,,,,
4,C1_26/20_3,29 -- 40,UN,OV,6*4,999.7,4998.5,C119036,,
5,,,,,,,,,,
6,C1_26/20_4,40 -- 51,UN,RD,5,1001.8,5009.0,C119026,,
7,,,,,,,,NI,,
8,C1_26/20_5,51 -- 62,UN,RD,4,1000.1,5000.5,C119025,,
9,,,,,,,,,,
10,C1_26/20_6,62 -- 73,UN,RD,5,999.5,4997.5,C119026,,
11,,,,,,,,,,
12,C1_26/20_7,73 -- 84,UN,OV,7*5,999.6,4998.0,C119037,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,6001.0,30005.0,,,
0,D1_28/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,D1_28/20_2,18 -- 29,UN,OV,7X5,999.8,4999.0,C119012,,
3,,,,,,,,,,
4,D1_28/20_3, 29-- 40,UN,PS,6X4,999.9,4999.5,C119041,,
5,,,,,,,,,,
6,D1_28/20_4,40 -- 51,UN,RD,5,999.5,4997.5,C119026,,
7,,,,,,,,NI,,
8,D1_28/20_5,51 -- 62,UN,RD,4,1000.0,5000.0,C119025,,
9,,,,,,,,,,
10,D1_28/20_6, 62-- 73,UN,RD,5,1000.3,5001.5,C119026,,
11,,,,,,,,,,
12,D1_28/20_7,73 -- 84,UN,OV,7X5,999.7,4998.5,C119012,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5999.2,29996.0,,,
0,B1_29/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,B1_29/20_2,18 -- 29,UN,OV,6*4,999.8,4999.0,C119035,,
3,,,,,,,,,,
4,B1_29/20_3,29 -- 40,UN,RD,4,1000.1,5000.5,C119025,,
5,,,,,,,,,,
6,B1_29/20_4,40 -- 51,UN,RD,4,999.7,4998.5,C119025,,
7,,,,,,,,NI,,
8,B1_29/20_5,51 -- 62,UN,RD,4,1000.1,5000.5,C119025,,
9,,,,,,,,,,
10,B1_29/20_6,62 -- 73,UN,RD,5,1000.2,5001.0,C119026,,
11,,,,,,,,,,
12,B1_29/20_7,73 -- 84,UN,OV,7*5,999.8,4999.0,C119037,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5999.700000000001,29998.5,,,
0,A1_30/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,A1_30/20_2,18 -- 29,UN,OV,6*4,999.0,4995.0,C119011,,
3,,,,,,,,,,
4,A1_30/20_3,29 -- 40,UN,RD,4,1000.5,5002.5,C119025,,
5,,,,,,,,,,
6,A1_30/20_4,40 -- 51,UN,RD,4,1000.3,5001.5,C119025,,
7,,,,,,,,NI,,
8,A1_30/20_5,51 -- 62,UN,RD,4,1000.3,5001.5,C119025,,
9,,,,,,,,,,
10,A1_30/20_6,62 -- 73,UN,RD,5,999.6,4998.0,C119026,,
11,,,,,,,,,,
12,A1_30/20_7,73 -- 84,UN,OV,7*5,999.7,4998.5,C119037,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5999.400000000001,29997.0,,,
0,C1_30/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,C1_30/20_2,18 -- 29,UN,OV,6*4,999.8,4999.0,C119011,,
3,,,,,,,,,,
4,C1_30/20_3,29 -- 40,UN,RD,4,999.9,4999.5,C119025,,
5,,,,,,,,,,
6,C1_30/20_4,40 -- 51,UN,RD,4,999.9,4999.5,C119025,,
7,,,,,,,,NI,,
8,C1_30/20_5,51 -- 59,UN,RD,4,681.3,3406.5,C119052,,
9,,,,,,,,,,
10,C1_30/20_6,59 -- 70,UN,RD,5,999.4,4997.0,C119026,,
11,,,,,,,,,,
12,C1_30/20_7,70 -- 79,UN,OV,7*5,999.5,4997.5,C119012,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5679.799999999999,28399.0,,,
0,B1_33/20_1,0 --18 ,,,,,0.0,,,
1,,,,,,,,NI,,
2,B1_33/20_2,18 -- 25,RC,PS-RE,6X4,529.4,2647.0,PS6X4RC,,
3,,,,,,,,NI,,
4,B1_33/20_3,25 -- 31,RC,OV-RE,4X3,431.4,2157.0,OV4X3RC,,
5,,,,,,,,NI,,
6,B1_33/20_4,31 -- 41,MZ,RG-RE,9~15,719.7,3598.5,RG6324,,
7,,,,,,,,NI,,
8,B1_33/20_5,41 -- 52,MZ,RG-RE,9~15,762.4,3812.0,RG6324,,
9,,,,,,,,,,
10,B1_33/20_6, 52-- 65,RC,RD-RE,6,1130.1,5650.5,RD6RC,,
11,,,,,,,,,,
12,B1_33/20_7, 65-- 67,RC,PF-OT-RE,MX,121.7,608.5,PF7561,,
13,,,,,,,,,,
14,B1_33/20_8, 67-- 69,RC,PF-TR-RE,5,127.2,636.0,PF15156,,
15,,,,,,,,,,
16,B1_33/20_9,69 -- 73,RC,PF-OV-RE,11X9,243.9,1219.5,CPFOV11X9RC,,
17,,,,,,,,,,
18,B1_33/20_10,73 -- 77,MX,PF-RD-RE,11,299.3,1496.5,CPFRD11MC,,
19,,,,,,,,,,
20,B1_33/20_11,77 -- 80,RC,PF-RD-RE,8,234.7,1173.5,CPFRD8RC,,
21,,,,,,,,,,
22,,,,,TOTAL,4599.799999999999,22999.0,,,
0,B1_34/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,NI,,
2,B1_34/20_2,18 -- 29,UN,PS,6*4,999.6,4998.0,C119041,,
3,,,,,,,,NI,,
4,B1_34/20_3,29 -- 40,UN,RD,5,999.6,4998.0,C119026,,
5,,,,,,,,NI,,
6,B1_34/20_4,40 -- 51,UN,OV,5*3,999.5,4997.5,C119010,,
7,,,,,,,,NI,,
8,B1_34/20_5,51 -- 62,UN,RD,5,999.5,4997.5,C119026,,
9,,,,,,,,,,
10,B1_34/20_6,62 -- 73,UN,OV,7*5,999.9,4999.5,C119012,,
11,,,,,,,,,,
12,B1_34/20_7,73 -- 84,UN,OV,7*5,999.6,4998.0,C119012,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5997.7,29988.5,,,
0,B1_36/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,NI,,
2,B1_36/20_2,18-- 29,UN,PS,7*5,1000.2,5001.0,C119042,,
3,,,,,,,,NI,,
4,B1_36/20_3,29 -- 40,UN,RD,5,1000.2,5001.0,C119026,,
5,,,,,,,,NI,,
6,B1_36/20_4,40 -- 53,UN,OV,5*3,1143.4,5717.0,C119050,,
7,,,,,,,,NI,,
8,B1_36/20_5,53 -- 66,UN,OV,5*3,1170.8,5854.0,C119050,,
9,,,,,,,,,,
10,B1_36/20_6,66 -- 77,UN,PS,7*5,1000.3,5001.5,C119042,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,5314.900000000001,26574.5,,,
0,D1_36/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,NI,,
2,D1_36/20_2,18 -- 29,OV,PS,7*5,1000.0,5000.0,C119042,,
3,,,,,,,,NI,,
4,D1_36/20_3,29 -- 40,UN,RD,5,1000.1,5000.5,C119026,,
5,,,,,,,,NI,,
6,D1_36/20_4,40 -- 51,UN,MQ,6*3,1000.4,5002.0,C119006,,
7,,,,,,,,NI,,
8,D1_36/20_5,51 --62 ,UN,MQ,6~3,999.7,4998.5,C119006,,
9,,,,,,,,,,
10,D1_36/20_6, 62-- 74,UN,PF-SQ,5,999.6,4998.0,C119055,,
11,,,,,,,,,,
12,D1_36/20_7,74 -- 85,OV,PS,7*5,1000.0,5000.0,C119042,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5999.8,29999.0,,,
0,A1_37/20_1,0 --18 ,,,,,0.0,,,
1,,,,,,,,NI,,
2,A1_37/20_2,18 -- 29,MC,RG-RE,3~5,817.6,4088.0,RG22500IN,A3_26/18_06,
3,,,,,,,,NI,,
4,A1_37/20_3,29 -- 44,RC,RG-RE,3~5,1225.1,6125.5,RG22526IN,B3_38/18_2,
5,,,,,,,,NI,,
6,A1_37/20_4,44 -- 51,RC,RG-RE,3~5,550.9,2754.5,RG6176IN,B3_12/17_4,
7,,,,,,,,NI,,
8,A1_37/20_5,51 -- 65,RC,RG-RE,3~5,1008.7,5043.5,RG22534IN,B3_30/18_3,
9,,,,,,,,,,
10,A1_37/20_6,65 -- 79,MC,RG-RE,3~5,1027.2,5136.0,RG22500IN,A3_26/18_7,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,4629.5,23147.5,,,
0,B1_38/20_1,0 --18 ,,,,,0.0,,,
1,,,,,,,,,,
2,B1_38/20_2, 18-- 26,S.C.,OT,8*6,654.5,3272.5,CUT32087,,
3,,,,,,,,,,
4,B1_38/20_3,26 -- 38,RC,RD,7,1011.6,5058.0,RD7RC,,
5,,,,,,,,,,
6,B1_38/20_4,38 -- 47,RC,OV,7*5,809.5,4047.5,OV7X5RC,,
7,,,,,,,,NI,,
8,B1_38/20_5, 47-- 53,S.C.,RD,5,458.5,2292.5,RD5SC,,
9,,,,,,,,,,
10,B1_38/20_6, 53-- 65,RC,OV,7*5,1090.0,5450.0,OV7X5RC,,
11,,,,,,,,,,
12,B1_38/20_7,65 -- 75,RC,RD,7,837.4,4187.0,RD7RC,,
13,,,,,,,,,,
14,B1_38/20_8,75 -- 85,RC,RD,7,927.9,4639.5,RD7RC,,
15,,,,,,,,,,
16,,,,,,,,,,
17,,,,,TOTAL,5789.4,28947.0,,,
0,C1_38/20_1,0 --18 ,,,,,0.0,,,
1,,,,,,,,,,
2,C1_38/20_2,18 -- 30,RC,PS,12*8,1136.0,5680.0,CUT32119,,
3,,,,,,,,,,
4,C1_38/20_3, 30-- 44,RC,PS,12*8,1271.8,6359.0,PS12X8RC,,
5,,,,,,,,,,
6,C1_38/20_4, 44-- 55,S.C.,CU,10*8,1044.6,5223.0,CU10X8SC,,
7,,,,,,,,NI,,
8,C1_38/20_5,55 -- 68,RC,CU,10*8,1238.7,6193.5,CU10X8RC,,
9,,,,,,,,,,
10,C1_38/20_6, 68-- 81,RC,PS,12*8,1215.8,6079.0,PS12X8RC,,
11,,,,,,,,,,
12,C1_38/20_7,81 -- 85,S.C.,PS,12*8,520.4,2602.0,CUT32121,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,6427.3,32136.5,,,
0,D1_40/20_1,0 --18 ,,,,,0.0,,,
1,,,,,,,,,,
2,D1_40/20_2,18 -- 30,UN,SQ,5,999.4,4997.0,C119055,7117811.0,
3,,,,,,,,,,
4,D1_40/20_3,30 -- 42,UN,OV,6~4,999.7,4998.5,C119035,7117791.0,
5,,,,,,,,,,
6,D1_40/20_4,42 -- 54,UN,OV,6~4,1000.0,5000.0,C119035,7117791.0,
7,,,,,,,,NI,,
8,D1_40/20_5,54 -- 66,UN,OV,6~4,1000.1,5000.5,C119035,7117791.0,
9,,,,,,,,,,
10,D1_40/20_6,66 -- 78,UN,SQ,5,999.6,4998.0,C119055,7117811.0,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,4998.8,24994.0,,,
0,A1_45/20_1, 0-- 18,,,,,0.0,,,
1,,,,,,,,,,
2,A1_45/20_2,18 -- 33,RC,RG-RE,3~5,1151.8,5759.0,RG6210,A3_14/17_7,
3,,,,,,,,,,
4,A1_45/20_3,33 -- 42,RC,RG-RE,3~5,665.5,3327.5,RG6262,B2_39/17_4,
5,,,,,,,,,,
6,A1_45/20_4,42 -- 62,RC,RG-REN,3~5,1561.3,7806.5,RG22514,B3_28/18_2,
7,,,,,,,,NI,,
8,A1_45/20_5,62 -- 75,RC,RG-REN,3~5,975.1,4875.5,RG22256,A3_30/18_7,
9,,,,,,,,,,
10,A1_45/20_6, 75-- 85,MC,RG-RE,3~5,737.7,3688.5,RG22497,B3-22/18-1,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,5091.4,25457.0,,,
0,B1_45/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,B1_45/20_2,18 -- 30,RC,RG-RE,2~3,902.6,4513.0,RG6175,B3_12/16_2,
3,,,,,,,,,,
4,B1_45/20_3, 30-- 44,RC,RG-RE,2~3,1150.6,5753.0,RG6175,A3_11/16_3,
5,,,,,,,,,,
6,B1_45/20_4,44 -- 57,RC,RG-RE,2~3,996.9,4984.5,RG6175,D3_04/16_7,
7,,,,,,,,NI,,
8,B1_45/20_5,57 -- 71,RC,RG-RE,2~3,1158.5,5792.5,RG6209,A3_10/17_5,
9,,,,,,,,,,
10,B1_45/20_6, 71-- 85,RC,RG-RE,2~3,1091.5,5457.5,RG6209,b3_10/16_4,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,5300.1,26500.5,,,
0,D1_45/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,D1_45/20_2,18 -- 22,RC,RG-RE,2~3,223.6,1118.0,RG6175,A3-24/17-1,
3,,,,,,,,,,
4,D1_45/20_3,22 -- 27,RC,RG-RE,2~3,368.9,1844.5,RG6175,D3-04/16-5,
5,,,,,,,,,,
6,D1_45/20_4,27 -- 37,RC,RG-RE,2~3,782.7,3913.5,RG6175,C3-04/16-6,
7,,,,,,,,NI,,
8,D1_45/20_5, 37-- 52,RC,RG-RE,2~3,1179.2,5896.0,RG6209,A2_10/17_5,
9,,,,,,,,,,
10,D1_45/20_6,52 -- 67,RC,RG-RE,2~3,1150.0,5750.0,RG6175,A3_11/16_4,
11,,,,,,,,,,
12,D1_45/20_7,67 -- 72,RC,RG-RE,2~3,328.0,1640.0,RG6175,B3-04/16-1,
13,,,,,,,,,,
14,D1_45/20_8,72 --85 ,RC,RG-RE,2~3,1054.1,5270.5,RG6209,B3_12/16_4,
15,,,,,,,,,,
16,,,,,,,,,,
17,,,,,TOTAL,5086.5,25432.5,,,
0,B1_49/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,B1_49/20_2,18 -- 33,RC,RG-RE,3~5,1151.4,5757.0,RG6210,,
3,,,,,,,,,,
4,B1_49/20_3,33 -- 43,RC,RG-RE,2~3,701.0,3505.0,RG6175,,
5,,,,,,,,,,
6,B1_49/20_4,43 -- 53,RC,RG-RE,2~3,777.8,3889.0,RG6175,,
7,,,,,,,,NI,,
8,B1_49/20_5,53 -- 67,RC,RG-REN,6~7,1018.0,5090.0,RG22325,,
9,,,,,,,,,,
10,B1_49/20_6,67 -- 69,RC,RG-RE,4~5,150.2,751.0,RG22427,,
11,,,,,,,,,,
12,B1_49/20_7,69 -- 72,RC,RG-RE,3~4,243.9,1219.5,RG22426,,
13,,,,,,,,,,
14,B1_49/20_8,72 -- 76,MX,RD-RE,10,358.0,1790.0,CUT17695,,
15,,,,,,,,,,
16,B1_49/20_9,76 -- 79,S.C.,OT-RE,24*17,199.6,998.0,CUT30014,,
17,,,,,,,,,,
18,B1_49/20_10,79 -- 84,S.C.,OT-RE,24*17,370.6,1853.0,CUT30014,,
19,,,,,,,,,,
20,,,,,,,,,,
21,,,,,TOTAL,4970.5,24852.5,,,
0,C1_50/20_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,C1_50/20_2,18 -- 29,UN,OV-REN,7~5,1000.3,5001.5,C119037,,
3,,,,,,,,,,
4,C1_50/20_3,29 -- 40,UN,OV-REN,6~4,999.8,4999.0,C119036,,
5,,,,,,,,,,
6,C1_50/20_4,40 -- 51,UN,RD-REN,5,1001.7,5008.5,C119026,,
7,,,,,,,,NI,,
8,C1_50/20_5,51 -- 62,UN,RD-REN,4,999.8,4999.0,C119025,,
9,,,,,,,,,,
10,C1_50/20_6,62 -- 73,UN,RD-REN,5,999.5,4997.5,C119026,,
11,,,,,,,,,,
12,C1_50/20_7,73 -- 84,UN,OV-REN,7~5,999.6,4998.0,C119037,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,6000.700000000001,30003.5,,,
0,A1_01/21_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,A1_01/21_2,18 -- 33,RC,RG-REN,3~5,1204.7,6023.5,RG6176IN,,
3,,,,,,,,,,
4,A1_01/21_3,33 -- 49,RC,RG-REN,3~5,1257.4,6287.0,RG6176IN,,
5,,,,,,,,,,
6,A1_01/21_4,49 -- 64,RC,RG-REN,2~3,1207.3,6036.5,RG6175IN,,
7,,,,,,,,NI,,
8,A1_01/21_5,64 -- 79,RC,RG-REN,2~3,1210.5,6052.5,RG6175IN,,
9,,,,,,,,,,
10,,,,,,,,,,
11,,,,,TOTAL,4879.900000000001,24399.5,,,
0,B1_01/21_1,0 --18 ,,,,,0.0,,,
1,,,,,,,,,,
2,B1_01/21_2,18 -- 37,RC,RG-RE,5~9,1445.9,7229.5,RG6337,,
3,,,,,,,,,,
4,B1_01/21_3,37 -- 45,RC,OT-RE,12~10,600.0,3000.0,OT12X10RC,,
5,,,,,,,,,,
6,B1_01/21_4,45 -- 59,RC,OT-RE,12*10,1243.3,6216.5,CUT30517,,
7,,,,,,,,NI,,
8,B1_01/21_5,59 -- 70,RC,OV-REN,12*10,909.9,4549.5,OV12X10RC,,
9,,,,,,,,,,
10,B1_01/21_6,70 -- 84,RC,RG-RE,5~9,1005.2,5026.0,RG22257,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,5204.299999999999,26021.5,,,
0,D1_01/21_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,D1_01/21_2,18 -- 33,RC,RG-REN,3~5,1195.3,5976.5,RG6176IN,,
3,,,,,,,,,,
4,D1_01/21_3,33 -- 49,RC,RG-REN,3~5,1304.1,6520.5,RG6176IN,,
5,,,,,,,,,,
6,D1_01/21_4,49 -- 66,RC,RG-REN,3~5,1315.9,6579.5,RG6176IN,,
7,,,,,,,,NI,,
